;Curso;Empresa;Data Início;Data Término;Ano Início;Ano Término;Período;Latitude;Longitude;Cidade;Localização;;
3054;Engenharia Química;PLASTIC OMNIUM DO BRASIL LTDA;08/09/2017 00:00;08/03/2018 00:00;2017;2018;1;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3055;Engenharia Bioquimica;PLASTIC OMNIUM DO BRASIL LTDA;21/01/2021 00:00;07/08/2021 00:00;2021;2021;0;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3056;Engenharia Bioquimica;PLASTIC OMNIUM DO BRASIL LTDA;21/01/2020 00:00;20/01/2021 00:00;2020;2021;1;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3060;Engenharia de Materiais;PLASTIC OMNIUM DO BRASIL LTDA;01/11/2016 00:00;18/07/2016 00:00;2016;2016;0;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3061;Engenharia de Materiais;PLASTIC OMNIUM DO BRASIL LTDA;21/06/2016 00:00;20/06/2017 00:00;2016;2017;1;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3062;Engenharia de Materiais;PLASTIC OMNIUM DO BRASIL LTDA;21/06/2017 00:00;23/02/2018 00:00;2017;2018;1;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3063;Engenharia de Materiais;PLASTIC OMNIUM DO BRASIL LTDA;05/05/2016 00:00;30/04/2017 00:00;2016;2017;1;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3064;Engenharia de Materiais;PLASTIC OMNIUM DO BRASIL LTDA;20/07/2017 00:00;13/07/2018 00:00;2017;2018;1;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3065;Engenharia de Materiais;PLASTIC OMNIUM DO BRASIL LTDA;20/07/2018 00:00;19/07/2019 00:00;2018;2019;1;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3066;Engenharia Ambiental;PLASTIC OMNIUM DO BRASIL LTDA;03/01/2017 00:00;28/02/2018 00:00;2017;2018;1;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3067;Engenharia Ambiental;PLASTIC OMNIUM DO BRASIL LTDA;28/02/2018 00:00;09/03/2018 00:00;2018;2018;0;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3068;Engenharia Ambiental;PLASTIC OMNIUM DO BRASIL LTDA;08/09/2021 00:00;08/08/2022 00:00;2021;2022;1;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3069;Engenharia Ambiental;PLASTIC OMNIUM DO BRASIL LTDA;14/03/2022 00:00;13/03/2023 00:00;2022;2023;1;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3070;Engenharia Ambiental;PLASTIC OMNIUM DO BRASIL LTDA;08/09/2022 00:00;08/07/2023 00:00;2022;2023;1;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3072;Engenharia de Produção;PLASTIC OMNIUM DO BRASIL LTDA;17/05/2021 00:00;16/05/2022 00:00;2021;2022;1;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3073;Engenharia de Produção;PLASTIC OMNIUM DO BRASIL LTDA;17/05/2022 00:00;15/05/2023 00:00;2022;2023;1;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3074;Engenharia de Produção;PLASTIC OMNIUM DO BRASIL LTDA;21/03/2017 00:00;20/03/2018 00:00;2017;2018;1;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3075;Engenharia de Produção;PLASTIC OMNIUM DO BRASIL LTDA;06/06/2017 00:00;06/01/2018 00:00;2017;2018;1;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3076;Engenharia de Produção;PLASTIC OMNIUM DO BRASIL LTDA;06/02/2018 00:00;06/05/2019 00:00;2018;2019;1;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3077;Engenharia de Produção;PLASTIC OMNIUM DO BRASIL LTDA;21/03/2018 00:00;06/08/2018 00:00;2018;2018;0;-2.300.958.906;-4.551.509.136;Taubaté;2;;
3095;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;07/01/2020 00:00;30/06/2021 00:00;2020;2021;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3096;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;07/01/2021 00:00;10/08/2021 00:00;2021;2021;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3097;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;17/06/2019 00:00;16/06/2020 00:00;2019;2020;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3098;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;17/06/2020 00:00;31/12/2020 00:00;2020;2020;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3099;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;15/07/2019 00:00;31/01/2020 00:00;2019;2020;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3100;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;16/11/2020 00:00;15/11/2021 00:00;2020;2021;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3101;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;16/11/2021 00:00;07/12/2022 00:00;2021;2022;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3102;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;15/02/2019 00:00;12/06/2019 00:00;2019;2019;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3103;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;05/02/2019 00:00;30/04/2021 00:00;2019;2021;2;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3104;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;01/02/2020 00:00;14/02/2020 00:00;2020;2020;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3105;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;08/03/2020 00:00;31/07/2021 00:00;2020;2021;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3106;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;16/11/2020 00:00;15/11/2021 00:00;2020;2021;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3107;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;12/01/2020 00:00;09/10/2021 00:00;2020;2021;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3108;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;07/01/2021 00:00;30/06/2021 00:00;2021;2021;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3109;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;08/03/2021 00:00;28/01/2022 00:00;2021;2022;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3110;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;11/03/2021 00:00;11/02/2022 00:00;2021;2022;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3111;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;16/11/2021 00:00;15/11/2022 00:00;2021;2022;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3112;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;15/12/2021 00:00;14/12/2022 00:00;2021;2022;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3113;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;15/01/2022 00:00;06/03/2022 00:00;2022;2022;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3114;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;03/03/2022 00:00;03/01/2023 00:00;2022;2023;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3115;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;05/02/2022 00:00;05/01/2023 00:00;2022;2023;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3116;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;07/01/2020 00:00;30/06/2021 00:00;2020;2021;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3117;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;12/01/2021 00:00;30/11/2022 00:00;2021;2022;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3118;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;16/12/2019 00:00;15/12/2020 00:00;2019;2020;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3119;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;16/11/2020 00:00;07/01/2022 00:00;2020;2022;2;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3120;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;15/12/2020 00:00;31/12/2020 00:00;2020;2020;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3121;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;16/11/2021 00:00;15/11/2022 00:00;2021;2022;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3122;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;14/05/2021 00:00;14/05/2022 00:00;2021;2022;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3123;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;16/05/2022 00:00;15/05/2023 00:00;2022;2023;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3124;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;15/05/2019 00:00;14/05/2020 00:00;2019;2020;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3125;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;15/05/2020 00:00;31/12/2020 00:00;2020;2020;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3126;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;16/12/2019 00:00;26/10/2020 00:00;2019;2020;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3127;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;07/01/2020 00:00;07/01/2021 00:00;2020;2021;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3128;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;07/01/2021 00:00;29/09/2021 00:00;2021;2021;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3129;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;07/01/2021 00:00;06/01/2022 00:00;2021;2022;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3130;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;07/01/2022 00:00;30/11/2022 00:00;2022;2022;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3131;Engenharia de Materiais;PROCTER & GAMBLE IND. E COM. LTDA;05/02/2016 00:00;31/01/2018 00:00;2016;2018;2;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3132;Engenharia de Materiais;PROCTER & GAMBLE IND. E COM. LTDA;12/01/2020 00:00;31/07/2022 00:00;2020;2022;2;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3134;Engenharia Ambiental;PROCTER & GAMBLE IND. E COM. LTDA;16/11/2021 00:00;06/10/2022 00:00;2021;2022;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3135;Engenharia Física;PROCTER & GAMBLE IND. E COM. LTDA;15/08/2022 00:00;15/08/2023 00:00;2022;2023;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3136;Engenharia de Produção;PROCTER & GAMBLE IND. E COM. LTDA;07/01/2020 00:00;30/06/2021 00:00;2020;2021;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3137;Engenharia de Produção;PROCTER & GAMBLE IND. E COM. LTDA;01/04/2021 00:00;29/12/2021 00:00;2021;2021;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3138;Engenharia de Produção;PROCTER & GAMBLE IND. E COM. LTDA;03/03/2022 00:00;03/01/2023 00:00;2022;2023;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3139;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;15/06/2016 00:00;15/06/2017 00:00;2016;2017;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3140;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;16/06/2016 00:00;30/11/2016 00:00;2016;2016;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3141;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;08/11/2017 00:00;31/12/2017 00:00;2017;2017;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3142;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;15/09/2016 00:00;15/08/2017 00:00;2016;2017;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3143;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;16/08/2017 00:00;31/12/2017 00:00;2017;2017;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3144;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;08/07/2017 00:00;14/05/2018 00:00;2017;2018;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3145;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;01/04/2021 00:00;14/12/2021 00:00;2021;2021;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3146;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;10/01/2018 00:00;16/09/2019 00:00;2018;2019;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3147;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;15/06/2016 00:00;14/06/2017 00:00;2016;2017;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3148;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;15/12/2017 00:00;15/12/2018 00:00;2017;2018;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3149;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;15/02/2018 00:00;01/07/2019 00:00;2018;2019;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3150;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;17/12/2018 00:00;22/11/2019 00:00;2018;2019;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3151;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;15/12/2018 00:00;12/01/2019 00:00;2018;2019;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3152;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;15/07/2020 00:00;23/12/2020 00:00;2020;2020;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3153;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;01/03/2022 00:00;30/12/2022 00:00;2022;2022;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3154;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;17/01/2022 00:00;30/12/2022 00:00;2022;2022;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3155;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;09/03/2018 00:00;09/02/2019 00:00;2018;2019;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3156;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;08/12/2021 00:00;23/12/2021 00:00;2021;2021;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3157;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;22/11/2017 00:00;01/08/2018 00:00;2017;2018;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3158;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;10/03/2016 00:00;12/11/2017 00:00;2016;2017;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3159;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;15/10/2018 00:00;10/09/2019 00:00;2018;2019;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3160;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;15/10/2019 00:00;30/06/2020 00:00;2019;2020;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3161;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;12/01/2016 00:00;12/01/2017 00:00;2016;2017;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3162;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;14/07/2018 00:00;20/12/2018 00:00;2018;2018;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3163;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;15/10/2018 00:00;10/10/2019 00:00;2018;2019;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3164;Engenharia Química;PROCTER & GAMBLE IND. E COM. LTDA;14/07/2017 00:00;14/07/2018 00:00;2017;2018;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3165;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;15/06/2016 00:00;14/06/2017 00:00;2016;2017;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3166;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;15/06/2017 00:00;31/12/2017 00:00;2017;2017;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3168;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;11/04/2016 00:00;31/12/2016 00:00;2016;2016;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3169;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;09/11/2017 00:00;01/02/2018 00:00;2017;2018;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3170;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;19/11/2018 00:00;15/05/2019 00:00;2018;2019;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3171;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;01/03/2022 00:00;29/12/2022 00:00;2022;2022;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3172;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;01/03/2022 00:00;27/05/2022 00:00;2022;2022;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3173;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;15/12/2016 00:00;12/12/2017 00:00;2016;2017;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3174;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;15/12/2017 00:00;29/06/2018 00:00;2017;2018;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3175;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;07/01/2021 00:00;30/06/2022 00:00;2021;2022;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3176;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;01/03/2022 00:00;29/12/2022 00:00;2022;2022;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3177;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;07/01/2022 00:00;30/06/2023 00:00;2022;2023;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3178;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;09/01/2017 00:00;09/01/2018 00:00;2017;2018;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3179;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;09/01/2018 00:00;28/12/2018 00:00;2018;2018;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3180;Engenharia Bioquimica;PROCTER & GAMBLE IND. E COM. LTDA;19/08/2019 00:00;23/12/2020 00:00;2019;2020;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3181;Engenharia de Materiais;PROCTER & GAMBLE IND. E COM. LTDA;08/02/2021 00:00;29/07/2022 00:00;2021;2022;1;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3182;Engenharia de Materiais;PROCTER & GAMBLE IND. E COM. LTDA;01/03/2022 00:00;29/12/2022 00:00;2022;2022;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3183;Engenharia de Materiais;PROCTER & GAMBLE IND. E COM. LTDA;30/07/2022 00:00;30/12/2022 00:00;2022;2022;0;-2.364.337.517;-4.673.117.279;São Paulo;3;;
3495;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;02/02/2016 00:00;27/01/2017 00:00;2016;2017;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3496;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;01/10/2017 00:00;23/11/2017 00:00;2017;2017;0;-2.268.191.084;-4.888.743.658;Suzano;3;;
3497;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;15/08/2017 00:00;23/07/2018 00:00;2017;2018;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3498;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;01/09/2018 00:00;12/01/2018 00:00;2018;2018;0;-2.268.191.084;-4.888.743.658;Suzano;3;;
3499;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;14/08/2018 00:00;25/07/2019 00:00;2018;2019;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3500;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;01/10/2017 00:00;14/12/2017 00:00;2017;2017;0;-2.268.191.084;-4.888.743.658;Suzano;3;;
3501;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;31/12/2017 00:00;04/09/2018 00:00;2017;2018;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3502;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;01/01/2022 00:00;15/02/2022 00:00;2022;2022;0;-2.268.191.084;-4.888.743.658;Suzano;3;;
3503;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;15/08/2022 00:00;14/08/2023 00:00;2022;2023;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3504;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;16/09/2022 00:00;15/09/2023 00:00;2022;2023;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3505;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;02/01/2021 00:00;31/12/2021 00:00;2021;2021;0;-2.268.191.084;-4.888.743.658;Suzano;3;;
3507;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;15/09/2016 00:00;01/01/2017 00:00;2016;2017;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3508;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;17/01/2017 00:00;12/12/2017 00:00;2017;2017;0;-2.268.191.084;-4.888.743.658;Suzano;3;;
3509;Engenharia Bioquimica;SUZANO PAPEL E CELULOSE S/A;08/01/2017 00:00;27/07/2018 00:00;2017;2018;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3510;Engenharia de Materiais;SUZANO PAPEL E CELULOSE S/A;08/02/2016 00:00;07/06/2017 00:00;2016;2017;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3511;Engenharia de Materiais;SUZANO PAPEL E CELULOSE S/A;08/02/2017 00:00;12/12/2017 00:00;2017;2017;0;-2.268.191.084;-4.888.743.658;Suzano;3;;
3512;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;02/01/2017 00:00;17/07/2017 00:00;2017;2017;0;-2.268.191.084;-4.888.743.658;Suzano;3;;
3513;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;08/02/2016 00:00;08/01/2017 00:00;2016;2017;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3514;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;02/07/2017 00:00;01/09/2018 00:00;2017;2018;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3515;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;15/08/2019 00:00;31/12/2019 00:00;2019;2019;0;-2.268.191.084;-4.888.743.658;Suzano;3;;
3516;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;01/08/2019 00:00;29/11/2019 00:00;2019;2019;0;-2.268.191.084;-4.888.743.658;Suzano;3;;
3517;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;09/08/2021 00:00;29/12/2022 00:00;2021;2022;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3518;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;14/02/2022 00:00;13/02/2023 00:00;2022;2023;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3519;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;11/06/2018 00:00;20/02/2019 00:00;2018;2019;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3520;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;18/12/2019 00:00;31/12/2020 00:00;2019;2020;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3521;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;08/10/2020 00:00;01/08/2020 00:00;2020;2020;0;-2.268.191.084;-4.888.743.658;Suzano;3;;
3522;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;01/01/2021 00:00;14/06/2021 00:00;2021;2021;0;-2.268.191.084;-4.888.743.658;Suzano;3;;
3523;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;01/08/2019 00:00;16/12/2019 00:00;2019;2019;0;-2.268.191.084;-4.888.743.658;Suzano;3;;
3524;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;01/08/2019 00:00;12/03/2019 00:00;2019;2019;0;-2.268.191.084;-4.888.743.658;Suzano;3;;
3525;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;08/10/2020 00:00;21/07/2021 00:00;2020;2021;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3527;Engenharia Bioquimica;SUZANO PAPEL E CELULOSE S/A;02/02/2016 00:00;06/10/2016 00:00;2016;2016;0;-2.268.191.084;-4.888.743.658;Suzano;3;;
3528;Engenharia de Materiais;SUZANO PAPEL E CELULOSE S/A;16/08/2016 00:00;27/07/2017 00:00;2016;2017;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3529;Engenharia Ambiental;SUZANO PAPEL E CELULOSE S/A;08/10/2020 00:00;19/07/2021 00:00;2020;2021;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3530;Engenharia Ambiental;SUZANO PAPEL E CELULOSE S/A;08/11/2021 00:00;12/01/2021 00:00;2021;2021;0;-2.268.191.084;-4.888.743.658;Suzano;3;;
3531;Engenharia Ambiental;SUZANO PAPEL E CELULOSE S/A;09/01/2022 00:00;31/05/2023 00:00;2022;2023;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3532;Engenharia Ambiental;SUZANO PAPEL E CELULOSE S/A;03/07/2022 00:00;03/06/2023 00:00;2022;2023;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3533;Engenharia Ambiental;SUZANO PAPEL E CELULOSE S/A;03/07/2022 00:00;03/06/2023 00:00;2022;2023;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3534;Engenharia de Produção;SUZANO PAPEL E CELULOSE S/A;01/09/2018 00:00;17/12/2018 00:00;2018;2018;0;-2.268.191.084;-4.888.743.658;Suzano;3;;
3535;Engenharia de Produção;SUZANO PAPEL E CELULOSE S/A;01/09/2019 00:00;31/07/2019 00:00;2019;2019;0;-2.268.191.084;-4.888.743.658;Suzano;3;;
3536;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;16/08/2021 00:00;15/08/2022 00:00;2021;2022;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3537;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;15/08/2022 00:00;15/02/2023 00:00;2022;2023;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
3538;Engenharia Química;SUZANO PAPEL E CELULOSE S/A;20/08/2021 00:00;19/08/2022 00:00;2021;2022;1;-2.268.191.084;-4.888.743.658;Suzano;3;;
